has_ligand,n_bonds,bond_C01-NZ,bond_C-N1,bond_C2-SG,n01_catcys_sg,n01_nearest_cys,n01_nearest_cys_d,catcys_is_nearest,in_attack_range,thio_species,thio_c_s,thio_planarity,thio_has_oxt,n01_thio_c,iface_res_8A,chains,job,sample,model,iptm,ptm,ranking_score,nearest_lys_nz_d,nearest_lys_resi,bond_C-N01,bond_C2-N01,job_base,is_seed,sample_id
True,1,1.153,,,7.643,B/91,7.643,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-15_sample-0,sumo2_k35_xisok_ube2w/seed-15_sample-0/model.cif,0.18,0.58,0.27,,,,,sumo2_k35_xisok_ube2w,True,seed-15_sample-0
True,1,1.103,,,3.916,B/91,3.916,True,True,,,,,,20,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-15_sample-1,sumo2_k35_xisok_ube2w/seed-15_sample-1/model.cif,0.22,0.59,0.32,,,,,sumo2_k35_xisok_ube2w,True,seed-15_sample-1
True,1,0.893,,,1.969,B/91,1.969,True,True,,,,,,19,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-15_sample-2,sumo2_k35_xisok_ube2w/seed-15_sample-2/model.cif,0.22,0.59,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-15_sample-2
True,1,0.891,,,2.022,B/91,2.022,True,True,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-15_sample-3,sumo2_k35_xisok_ube2w/seed-15_sample-3/model.cif,0.24,0.6,0.33,,,,,sumo2_k35_xisok_ube2w,True,seed-15_sample-3
True,1,0.986,,,5.071,B/91,5.071,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-15_sample-4,sumo2_k35_xisok_ube2w/seed-15_sample-4/model.cif,0.19,0.57,0.31,,,,,sumo2_k35_xisok_ube2w,True,seed-15_sample-4
True,1,0.744,,,2.875,B/91,2.875,True,True,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-16_sample-0,sumo2_k35_xisok_ube2w/seed-16_sample-0/model.cif,0.24,0.6,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-16_sample-0
True,1,1.102,,,2.889,B/91,2.889,True,True,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-16_sample-1,sumo2_k35_xisok_ube2w/seed-16_sample-1/model.cif,0.23,0.59,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-16_sample-1
True,1,1.118,,,4.436,B/91,4.436,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-16_sample-2,sumo2_k35_xisok_ube2w/seed-16_sample-2/model.cif,0.22,0.59,0.31,,,,,sumo2_k35_xisok_ube2w,True,seed-16_sample-2
True,1,1.055,,,3.201,B/91,3.201,True,True,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-16_sample-3,sumo2_k35_xisok_ube2w/seed-16_sample-3/model.cif,0.24,0.59,0.33,,,,,sumo2_k35_xisok_ube2w,True,seed-16_sample-3
True,1,0.987,,,3.203,B/91,3.203,True,True,,,,,,18,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-16_sample-4,sumo2_k35_xisok_ube2w/seed-16_sample-4/model.cif,0.21,0.58,0.32,,,,,sumo2_k35_xisok_ube2w,True,seed-16_sample-4
True,1,0.973,,,3.591,B/91,3.591,True,True,,,,,,13,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-17_sample-0,sumo2_k35_xisok_ube2w/seed-17_sample-0/model.cif,0.25,0.59,0.35,,,,,sumo2_k35_xisok_ube2w,True,seed-17_sample-0
True,1,0.924,,,4.039,B/91,4.039,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-17_sample-1,sumo2_k35_xisok_ube2w/seed-17_sample-1/model.cif,0.27,0.6,0.37,,,,,sumo2_k35_xisok_ube2w,True,seed-17_sample-1
True,1,1.02,,,4.955,B/91,4.955,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-17_sample-2,sumo2_k35_xisok_ube2w/seed-17_sample-2/model.cif,0.25,0.6,0.35,,,,,sumo2_k35_xisok_ube2w,True,seed-17_sample-2
True,1,1.156,,,5.531,B/91,5.531,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-17_sample-3,sumo2_k35_xisok_ube2w/seed-17_sample-3/model.cif,0.27,0.61,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-17_sample-3
True,1,0.994,,,6.9,B/151,5.624,False,False,,,,,,13,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-17_sample-4,sumo2_k35_xisok_ube2w/seed-17_sample-4/model.cif,0.19,0.58,0.3,,,,,sumo2_k35_xisok_ube2w,True,seed-17_sample-4
True,1,1.054,,,3.812,B/91,3.812,True,True,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-18_sample-0,sumo2_k35_xisok_ube2w/seed-18_sample-0/model.cif,0.23,0.59,0.33,,,,,sumo2_k35_xisok_ube2w,True,seed-18_sample-0
True,1,0.954,,,2.734,B/91,2.734,True,True,,,,,,18,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-18_sample-1,sumo2_k35_xisok_ube2w/seed-18_sample-1/model.cif,0.18,0.57,0.29,,,,,sumo2_k35_xisok_ube2w,True,seed-18_sample-1
True,1,1.094,,,3.847,B/91,3.847,True,True,,,,,,15,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-18_sample-2,sumo2_k35_xisok_ube2w/seed-18_sample-2/model.cif,0.27,0.61,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-18_sample-2
True,1,1.056,,,6.842,B/91,6.842,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-18_sample-3,sumo2_k35_xisok_ube2w/seed-18_sample-3/model.cif,0.22,0.59,0.33,,,,,sumo2_k35_xisok_ube2w,True,seed-18_sample-3
True,1,0.978,,,4.327,B/91,4.327,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-18_sample-4,sumo2_k35_xisok_ube2w/seed-18_sample-4/model.cif,0.27,0.61,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-18_sample-4
True,1,0.92,,,4.26,B/91,4.26,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-19_sample-0,sumo2_k35_xisok_ube2w/seed-19_sample-0/model.cif,0.25,0.6,0.37,,,,,sumo2_k35_xisok_ube2w,True,seed-19_sample-0
True,1,0.866,,,2.756,B/151,1.61,False,True,,,,,,10,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-19_sample-1,sumo2_k35_xisok_ube2w/seed-19_sample-1/model.cif,0.25,0.6,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-19_sample-1
True,1,1.147,,,4.115,B/151,3.758,False,False,,,,,,7,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-19_sample-2,sumo2_k35_xisok_ube2w/seed-19_sample-2/model.cif,0.27,0.62,0.35,,,,,sumo2_k35_xisok_ube2w,True,seed-19_sample-2
True,1,0.927,,,3.479,B/151,3.208,False,True,,,,,,18,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-19_sample-3,sumo2_k35_xisok_ube2w/seed-19_sample-3/model.cif,0.3,0.62,0.4,,,,,sumo2_k35_xisok_ube2w,True,seed-19_sample-3
True,1,1.164,,,7.488,B/151,6.0,False,False,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-19_sample-4,sumo2_k35_xisok_ube2w/seed-19_sample-4/model.cif,0.2,0.59,0.28,,,,,sumo2_k35_xisok_ube2w,True,seed-19_sample-4
True,1,0.963,,,6.193,B/91,6.193,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-1_sample-0,sumo2_k35_xisok_ube2w/seed-1_sample-0/model.cif,0.19,0.58,0.3,,,,,sumo2_k35_xisok_ube2w,True,seed-1_sample-0
True,1,1.111,,,3.612,B/91,3.612,True,True,,,,,,18,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-1_sample-1,sumo2_k35_xisok_ube2w/seed-1_sample-1/model.cif,0.22,0.58,0.32,,,,,sumo2_k35_xisok_ube2w,True,seed-1_sample-1
True,1,1.142,,,5.323,B/91,5.323,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-1_sample-2,sumo2_k35_xisok_ube2w/seed-1_sample-2/model.cif,0.21,0.59,0.32,,,,,sumo2_k35_xisok_ube2w,True,seed-1_sample-2
True,1,1.194,,,6.491,B/91,6.491,True,False,,,,,,19,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-1_sample-3,sumo2_k35_xisok_ube2w/seed-1_sample-3/model.cif,0.22,0.59,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-1_sample-3
True,1,1.04,,,19.488,B/151,19.033,False,False,,,,,,8,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-1_sample-4,sumo2_k35_xisok_ube2w/seed-1_sample-4/model.cif,0.14,0.55,0.27,,,,,sumo2_k35_xisok_ube2w,True,seed-1_sample-4
True,1,1.158,,,5.359,B/91,5.359,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-20_sample-0,sumo2_k35_xisok_ube2w/seed-20_sample-0/model.cif,0.24,0.61,0.35,,,,,sumo2_k35_xisok_ube2w,True,seed-20_sample-0
True,1,1.125,,,4.31,B/91,4.31,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-20_sample-1,sumo2_k35_xisok_ube2w/seed-20_sample-1/model.cif,0.27,0.61,0.39,,,,,sumo2_k35_xisok_ube2w,True,seed-20_sample-1
True,1,1.139,,,2.972,B/91,2.972,True,True,,,,,,21,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-20_sample-2,sumo2_k35_xisok_ube2w/seed-20_sample-2/model.cif,0.23,0.59,0.33,,,,,sumo2_k35_xisok_ube2w,True,seed-20_sample-2
True,1,0.962,,,2.819,B/91,2.819,True,True,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-20_sample-3,sumo2_k35_xisok_ube2w/seed-20_sample-3/model.cif,0.22,0.59,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-20_sample-3
True,1,0.892,,,3.634,B/91,3.634,True,True,,,,,,7,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-20_sample-4,sumo2_k35_xisok_ube2w/seed-20_sample-4/model.cif,0.19,0.58,0.29,,,,,sumo2_k35_xisok_ube2w,True,seed-20_sample-4
True,1,1.144,,,5.755,B/91,5.755,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-2_sample-0,sumo2_k35_xisok_ube2w/seed-2_sample-0/model.cif,0.29,0.62,0.38,,,,,sumo2_k35_xisok_ube2w,True,seed-2_sample-0
True,1,1.074,,,4.881,B/91,4.881,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-2_sample-1,sumo2_k35_xisok_ube2w/seed-2_sample-1/model.cif,0.25,0.61,0.32,,,,,sumo2_k35_xisok_ube2w,True,seed-2_sample-1
True,1,0.914,,,6.135,B/91,6.135,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-2_sample-2,sumo2_k35_xisok_ube2w/seed-2_sample-2/model.cif,0.28,0.62,0.39,,,,,sumo2_k35_xisok_ube2w,True,seed-2_sample-2
True,1,0.929,,,4.471,B/151,3.637,False,False,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-2_sample-3,sumo2_k35_xisok_ube2w/seed-2_sample-3/model.cif,0.24,0.6,0.35,,,,,sumo2_k35_xisok_ube2w,True,seed-2_sample-3
True,1,1.107,,,3.326,B/91,3.326,True,True,,,,,,10,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-2_sample-4,sumo2_k35_xisok_ube2w/seed-2_sample-4/model.cif,0.28,0.61,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-2_sample-4
True,1,1.153,,,4.918,B/91,4.918,True,False,,,,,,18,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-3_sample-0,sumo2_k35_xisok_ube2w/seed-3_sample-0/model.cif,0.18,0.57,0.3,,,,,sumo2_k35_xisok_ube2w,True,seed-3_sample-0
True,1,0.932,,,3.157,B/91,3.157,True,True,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-3_sample-1,sumo2_k35_xisok_ube2w/seed-3_sample-1/model.cif,0.18,0.57,0.28,,,,,sumo2_k35_xisok_ube2w,True,seed-3_sample-1
True,1,1.111,,,5.681,B/91,5.681,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-3_sample-2,sumo2_k35_xisok_ube2w/seed-3_sample-2/model.cif,0.22,0.58,0.29,,,,,sumo2_k35_xisok_ube2w,True,seed-3_sample-2
True,1,1.019,,,4.351,B/91,4.351,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-3_sample-3,sumo2_k35_xisok_ube2w/seed-3_sample-3/model.cif,0.19,0.57,0.3,,,,,sumo2_k35_xisok_ube2w,True,seed-3_sample-3
True,1,1.211,,,6.738,B/151,6.367,False,False,,,,,,15,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-3_sample-4,sumo2_k35_xisok_ube2w/seed-3_sample-4/model.cif,0.19,0.58,0.27,,,,,sumo2_k35_xisok_ube2w,True,seed-3_sample-4
True,1,0.962,,,3.142,B/91,3.142,True,True,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-4_sample-0,sumo2_k35_xisok_ube2w/seed-4_sample-0/model.cif,0.25,0.6,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-4_sample-0
True,1,1.058,,,2.878,B/91,2.878,True,True,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-4_sample-1,sumo2_k35_xisok_ube2w/seed-4_sample-1/model.cif,0.29,0.62,0.38,,,,,sumo2_k35_xisok_ube2w,True,seed-4_sample-1
True,1,1.087,,,5.943,B/91,5.943,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-4_sample-2,sumo2_k35_xisok_ube2w/seed-4_sample-2/model.cif,0.21,0.58,0.29,,,,,sumo2_k35_xisok_ube2w,True,seed-4_sample-2
True,1,1.183,,,4.859,B/91,4.859,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-4_sample-3,sumo2_k35_xisok_ube2w/seed-4_sample-3/model.cif,0.28,0.61,0.35,,,,,sumo2_k35_xisok_ube2w,True,seed-4_sample-3
True,1,1.039,,,5.155,B/91,5.155,True,False,,,,,,20,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-4_sample-4,sumo2_k35_xisok_ube2w/seed-4_sample-4/model.cif,0.33,0.63,0.44,,,,,sumo2_k35_xisok_ube2w,True,seed-4_sample-4
True,1,0.995,,,3.447,B/91,3.447,True,True,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-5_sample-0,sumo2_k35_xisok_ube2w/seed-5_sample-0/model.cif,0.27,0.61,0.38,,,,,sumo2_k35_xisok_ube2w,True,seed-5_sample-0
True,1,1.079,,,4.534,B/91,4.534,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-5_sample-1,sumo2_k35_xisok_ube2w/seed-5_sample-1/model.cif,0.2,0.58,0.3,,,,,sumo2_k35_xisok_ube2w,True,seed-5_sample-1
True,1,1.129,,,5.493,B/91,5.493,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-5_sample-2,sumo2_k35_xisok_ube2w/seed-5_sample-2/model.cif,0.32,0.63,0.4,,,,,sumo2_k35_xisok_ube2w,True,seed-5_sample-2
True,1,1.199,,,3.37,B/91,3.37,True,True,,,,,,6,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-5_sample-3,sumo2_k35_xisok_ube2w/seed-5_sample-3/model.cif,0.29,0.61,0.41,,,,,sumo2_k35_xisok_ube2w,True,seed-5_sample-3
True,1,0.978,,,4.595,B/91,4.595,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-5_sample-4,sumo2_k35_xisok_ube2w/seed-5_sample-4/model.cif,0.28,0.61,0.38,,,,,sumo2_k35_xisok_ube2w,True,seed-5_sample-4
True,1,1.028,,,5.03,B/91,5.03,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-6_sample-0,sumo2_k35_xisok_ube2w/seed-6_sample-0/model.cif,0.22,0.58,0.32,,,,,sumo2_k35_xisok_ube2w,True,seed-6_sample-0
True,1,0.743,,,4.175,B/91,4.175,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-6_sample-1,sumo2_k35_xisok_ube2w/seed-6_sample-1/model.cif,0.22,0.59,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-6_sample-1
True,1,1.0,,,3.42,B/91,3.42,True,True,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-6_sample-2,sumo2_k35_xisok_ube2w/seed-6_sample-2/model.cif,0.3,0.62,0.41,,,,,sumo2_k35_xisok_ube2w,True,seed-6_sample-2
True,1,0.944,,,5.789,B/91,5.789,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-6_sample-3,sumo2_k35_xisok_ube2w/seed-6_sample-3/model.cif,0.24,0.59,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-6_sample-3
True,1,0.977,,,5.218,B/91,5.218,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-6_sample-4,sumo2_k35_xisok_ube2w/seed-6_sample-4/model.cif,0.26,0.6,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-6_sample-4
True,1,1.137,,,11.082,B/119,8.362,False,False,,,,,,10,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-7_sample-0,sumo2_k35_xisok_ube2w/seed-7_sample-0/model.cif,0.19,0.57,0.28,,,,,sumo2_k35_xisok_ube2w,True,seed-7_sample-0
True,1,0.816,,,3.232,B/91,3.232,True,True,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-7_sample-1,sumo2_k35_xisok_ube2w/seed-7_sample-1/model.cif,0.2,0.58,0.3,,,,,sumo2_k35_xisok_ube2w,True,seed-7_sample-1
True,1,1.066,,,4.452,B/91,4.452,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-7_sample-2,sumo2_k35_xisok_ube2w/seed-7_sample-2/model.cif,0.19,0.57,0.29,,,,,sumo2_k35_xisok_ube2w,True,seed-7_sample-2
True,1,0.874,,,4.284,B/91,4.284,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-7_sample-3,sumo2_k35_xisok_ube2w/seed-7_sample-3/model.cif,0.17,0.57,0.28,,,,,sumo2_k35_xisok_ube2w,True,seed-7_sample-3
True,1,1.081,,,4.154,B/91,4.154,True,False,,,,,,19,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-7_sample-4,sumo2_k35_xisok_ube2w/seed-7_sample-4/model.cif,0.2,0.59,0.3,,,,,sumo2_k35_xisok_ube2w,True,seed-7_sample-4
True,1,1.066,,,4.62,B/151,4.424,False,False,,,,,,3,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-8_sample-0,sumo2_k35_xisok_ube2w/seed-8_sample-0/model.cif,0.26,0.61,0.38,,,,,sumo2_k35_xisok_ube2w,True,seed-8_sample-0
True,1,0.78,,,2.056,B/91,2.056,True,True,,,,,,12,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-8_sample-1,sumo2_k35_xisok_ube2w/seed-8_sample-1/model.cif,0.24,0.59,0.35,,,,,sumo2_k35_xisok_ube2w,True,seed-8_sample-1
True,1,1.138,,,5.158,B/91,5.158,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-8_sample-2,sumo2_k35_xisok_ube2w/seed-8_sample-2/model.cif,0.24,0.6,0.31,,,,,sumo2_k35_xisok_ube2w,True,seed-8_sample-2
True,1,1.158,,,5.903,B/91,5.903,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-8_sample-3,sumo2_k35_xisok_ube2w/seed-8_sample-3/model.cif,0.27,0.61,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-8_sample-3
True,1,1.11,,,5.306,B/91,5.306,True,False,,,,,,22,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-8_sample-4,sumo2_k35_xisok_ube2w/seed-8_sample-4/model.cif,0.2,0.58,0.29,,,,,sumo2_k35_xisok_ube2w,True,seed-8_sample-4
True,1,1.018,,,3.754,B/91,3.754,True,True,,,,,,10,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-9_sample-0,sumo2_k35_xisok_ube2w/seed-9_sample-0/model.cif,0.27,0.6,0.38,,,,,sumo2_k35_xisok_ube2w,True,seed-9_sample-0
True,1,0.994,,,3.314,B/91,3.314,True,True,,,,,,14,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-9_sample-1,sumo2_k35_xisok_ube2w/seed-9_sample-1/model.cif,0.27,0.61,0.36,,,,,sumo2_k35_xisok_ube2w,True,seed-9_sample-1
True,1,1.127,,,5.7,B/91,5.7,True,False,,,,,,24,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-9_sample-2,sumo2_k35_xisok_ube2w/seed-9_sample-2/model.cif,0.25,0.61,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-9_sample-2
True,1,0.949,,,2.9,B/91,2.9,True,True,,,,,,10,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-9_sample-3,sumo2_k35_xisok_ube2w/seed-9_sample-3/model.cif,0.23,0.59,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-9_sample-3
True,1,1.1,,,6.387,B/91,6.387,True,False,,,,,,18,A:96;B:151;L:1,sumo2_k35_xisok_ube2w,seed-9_sample-4,sumo2_k35_xisok_ube2w/seed-9_sample-4/model.cif,0.25,0.6,0.34,,,,,sumo2_k35_xisok_ube2w,True,seed-9_sample-4
True,1,0.95,,,4.733,B/91,4.733,True,False,,,,,,20,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-10_sample-0,sumo2_k42_xisok_ube2w/seed-10_sample-0/model.cif,0.29,0.62,0.4,,,,,sumo2_k42_xisok_ube2w,True,seed-10_sample-0
True,1,1.261,,,6.686,B/91,6.686,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-10_sample-1,sumo2_k42_xisok_ube2w/seed-10_sample-1/model.cif,0.22,0.6,0.34,,,,,sumo2_k42_xisok_ube2w,True,seed-10_sample-1
True,1,1.056,,,6.065,B/91,6.065,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-10_sample-2,sumo2_k42_xisok_ube2w/seed-10_sample-2/model.cif,0.33,0.63,0.43,,,,,sumo2_k42_xisok_ube2w,True,seed-10_sample-2
True,1,1.098,,,3.827,B/91,3.827,True,True,,,,,,15,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-10_sample-3,sumo2_k42_xisok_ube2w/seed-10_sample-3/model.cif,0.3,0.62,0.39,,,,,sumo2_k42_xisok_ube2w,True,seed-10_sample-3
True,1,0.98,,,3.83,B/91,3.83,True,True,,,,,,10,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-10_sample-4,sumo2_k42_xisok_ube2w/seed-10_sample-4/model.cif,0.27,0.61,0.38,,,,,sumo2_k42_xisok_ube2w,True,seed-10_sample-4
True,1,1.139,,,5.488,B/91,5.488,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-11_sample-0,sumo2_k42_xisok_ube2w/seed-11_sample-0/model.cif,0.36,0.65,0.42,,,,,sumo2_k42_xisok_ube2w,True,seed-11_sample-0
True,1,1.191,,,6.157,B/91,6.157,True,False,,,,,,18,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-11_sample-1,sumo2_k42_xisok_ube2w/seed-11_sample-1/model.cif,0.2,0.58,0.3,,,,,sumo2_k42_xisok_ube2w,True,seed-11_sample-1
True,1,1.159,,,10.947,B/151,10.408,False,False,,,,,,12,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-11_sample-2,sumo2_k42_xisok_ube2w/seed-11_sample-2/model.cif,0.16,0.57,0.26,,,,,sumo2_k42_xisok_ube2w,True,seed-11_sample-2
True,1,1.154,,,2.907,B/91,2.907,True,True,,,,,,9,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-11_sample-3,sumo2_k42_xisok_ube2w/seed-11_sample-3/model.cif,0.23,0.59,0.35,,,,,sumo2_k42_xisok_ube2w,True,seed-11_sample-3
True,1,1.094,,,4.159,B/91,4.159,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-11_sample-4,sumo2_k42_xisok_ube2w/seed-11_sample-4/model.cif,0.3,0.63,0.37,,,,,sumo2_k42_xisok_ube2w,True,seed-11_sample-4
True,1,1.109,,,4.664,B/91,4.664,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-12_sample-0,sumo2_k42_xisok_ube2w/seed-12_sample-0/model.cif,0.29,0.62,0.38,,,,,sumo2_k42_xisok_ube2w,True,seed-12_sample-0
True,1,1.2,,,5.821,B/91,5.821,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-12_sample-1,sumo2_k42_xisok_ube2w/seed-12_sample-1/model.cif,0.19,0.58,0.28,,,,,sumo2_k42_xisok_ube2w,True,seed-12_sample-1
True,1,1.059,,,4.334,B/91,4.334,True,False,,,,,,18,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-12_sample-2,sumo2_k42_xisok_ube2w/seed-12_sample-2/model.cif,0.29,0.62,0.37,,,,,sumo2_k42_xisok_ube2w,True,seed-12_sample-2
True,1,1.142,,,12.668,B/135,12.347,False,False,,,,,,19,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-12_sample-3,sumo2_k42_xisok_ube2w/seed-12_sample-3/model.cif,0.13,0.55,0.23,,,,,sumo2_k42_xisok_ube2w,True,seed-12_sample-3
True,1,0.942,,,4.207,B/91,4.207,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-12_sample-4,sumo2_k42_xisok_ube2w/seed-12_sample-4/model.cif,0.27,0.62,0.38,,,,,sumo2_k42_xisok_ube2w,True,seed-12_sample-4
True,1,1.077,,,5.602,B/91,5.602,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-13_sample-0,sumo2_k42_xisok_ube2w/seed-13_sample-0/model.cif,0.25,0.6,0.34,,,,,sumo2_k42_xisok_ube2w,True,seed-13_sample-0
True,1,1.17,,,4.656,B/91,4.656,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k42_xisok_ube2w,seed-13_sample-1,sumo2_k42_xisok_ube2w/seed-13_sample-1/model.cif,0.31,0.63,0.4,,,,,sumo2_k42_xisok_ube2w,True,seed-13_sample-1
